thi, fhi, fci, U
94.0, 152.0, 345.0, 0.28733332147759993
65.0, 65.0, 300.0, 0.2753968938100248
66.0, 68.0, 305.0, 0.27547707812898214
67.0, 71.0, 310.0, 0.2831668160144355
68.0, 74.0, 315.0, 0.2831668160144355
69.0, 77.0, 320.0, 0.2831668160144355
70.0, 80.0, 325.0, 0.2831668160144355
71.0, 83.0, 330.0, 0.28733332147759993
72.0, 86.0, 335.0, 0.28733332147759993
73.0, 89.0, 340.0, 0.28733332147759993
74.0, 92.0, 345.0, 0.28733332147759993
75.0, 95.0, 350.0, 0.28733332147759993
76.0, 98.0, 355.0, 0.28733332147759993
77.0, 101.0, 360.0, 0.28733332147759993
78.0, 104.0, 365.0, 0.28733332147759993
79.0, 107.0, 370.0, 0.28733332147759993
80.0, 110.0, 375.0, 0.28733332147759993
81.0, 113.0, 380.0, 0.28733332147759993
82.0, 116.0, 385.0, 0.28733332147759993
83.0, 119.0, 390.0, 0.28733332147759993
84.0, 122.0, 395.0, 0.28733332147759993
85.0, 125.0, 400.0, 0.28733332147759993
86.0, 128.0, 405.0, 0.28733332147759993
87.0, 131.0, 410.0, 0.28733332147759993
88.0, 134.0, 415.0, 0.28733332147759993
89.0, 137.0, 420.0, 0.28733332147759993
90.0, 140.0, 425.0, 0.28733332147759993
91.0, 143.0, 430.0, 0.28733332147759993
92.0, 146.0, 435.0, 0.28733332147759993
93.0, 149.0, 440.0, 0.28733332147759993
94.0, 152.0, 445.0, 0.28733332147759993
65.0, 75.0, 100.0, 0.21559795369199547
66.0, 78.0, 105.0, 0.213375364920088
67.0, 81.0, 110.0, 0.23993484641044444
68.0, 84.0, 115.0, 0.23993484641044444
69.0, 87.0, 120.0, 0.23993484641044444
70.0, 90.0, 125.0, 0.23993484641044444
71.0, 93.0, 130.0, 0.23993484641044444
72.0, 96.0, 135.0, 0.23993484641044444
73.0, 99.0, 140.0, 0.23993484641044444
74.0, 102.0, 145.0, 0.23993484641044444
75.0, 105.0, 150.0, 0.23993484641044444
76.0, 108.0, 155.0, 0.2714267589475657
77.0, 111.0, 160.0, 0.2714267589475657
78.0, 114.0, 165.0, 0.2714267589475657
79.0, 117.0, 170.0, 0.2714267589475657
80.0, 120.0, 175.0, 0.2714267589475657
81.0, 123.0, 180.0, 0.2714267589475657
82.0, 126.0, 185.0, 0.2714267589475657
83.0, 129.0, 190.0, 0.2714267589475657
84.0, 132.0, 195.0, 0.2714267589475657
85.0, 135.0, 200.0, 0.2714267589475657
86.0, 138.0, 205.0, 0.2713949757548645
87.0, 141.0, 210.0, 0.27139569946649345
88.0, 144.0, 215.0, 0.27139569946649345
89.0, 147.0, 220.0, 0.27139569946649345
90.0, 150.0, 225.0, 0.27139569946649345
91.0, 153.0, 230.0, 0.27139569946649345
92.0, 156.0, 235.0, 0.27139569946649345
93.0, 159.0, 240.0, 0.27139569946649345
94.0, 162.0, 245.0, 0.27139569946649345
65.0, 75.0, 200.0, 0.24011071281388882
66.0, 78.0, 205.0, 0.24089049593414155
67.0, 81.0, 210.0, 0.27139569946649345
68.0, 84.0, 215.0, 0.27139569946649345
69.0, 87.0, 220.0, 0.27139569946649345
70.0, 90.0, 225.0, 0.27139569946649345
71.0, 93.0, 230.0, 0.27139569946649345
72.0, 96.0, 235.0, 0.27139569946649345
73.0, 99.0, 240.0, 0.27139569946649345
74.0, 102.0, 245.0, 0.27139569946649345
75.0, 105.0, 250.0, 0.27139569946649345
76.0, 108.0, 255.0, 0.28729307851090374
77.0, 111.0, 260.0, 0.28729307851090374
78.0, 114.0, 265.0, 0.28729307851090374
79.0, 117.0, 270.0, 0.28729307851090374
80.0, 120.0, 275.0, 0.28729307851090374
81.0, 123.0, 280.0, 0.28729307851090374
82.0, 126.0, 285.0, 0.28729307851090374
83.0, 129.0, 290.0, 0.28729307851090374
84.0, 132.0, 295.0, 0.28729307851090374
85.0, 135.0, 300.0, 0.28729307851090374
86.0, 138.0, 305.0, 0.2872262723353976
87.0, 141.0, 310.0, 0.28733332147759993
88.0, 144.0, 315.0, 0.28733332147759993
89.0, 147.0, 320.0, 0.28733332147759993
90.0, 150.0, 325.0, 0.28733332147759993
91.0, 153.0, 330.0, 0.28733332147759993
92.0, 156.0, 335.0, 0.28733332147759993
93.0, 159.0, 340.0, 0.28733332147759993
94.0, 162.0, 345.0, 0.28733332147759993
65.0, 75.0, 300.0, 0.28198107209123796
66.0, 78.0, 305.0, 0.28325889836372575
67.0, 81.0, 310.0, 0.28733332147759993
68.0, 84.0, 315.0, 0.28733332147759993
69.0, 87.0, 320.0, 0.28733332147759993
70.0, 90.0, 325.0, 0.28733332147759993
71.0, 93.0, 330.0, 0.28733332147759993
72.0, 96.0, 335.0, 0.28733332147759993
73.0, 99.0, 340.0, 0.28733332147759993
74.0, 102.0, 345.0, 0.28733332147759993
75.0, 105.0, 350.0, 0.28733332147759993
76.0, 108.0, 355.0, 0.28733332147759993
77.0, 111.0, 360.0, 0.28733332147759993
78.0, 114.0, 365.0, 0.28733332147759993
79.0, 117.0, 370.0, 0.28733332147759993
80.0, 120.0, 375.0, 0.28733332147759993
81.0, 123.0, 380.0, 0.28733332147759993
82.0, 126.0, 385.0, 0.28733332147759993
83.0, 129.0, 390.0, 0.28733332147759993
84.0, 132.0, 395.0, 0.28733332147759993
85.0, 135.0, 400.0, 0.28733332147759993
86.0, 138.0, 405.0, 0.28733332147759993
87.0, 141.0, 410.0, 0.28733332147759993
88.0, 144.0, 415.0, 0.28733332147759993
89.0, 147.0, 420.0, 0.28733332147759993
90.0, 150.0, 425.0, 0.28733332147759993
91.0, 153.0, 430.0, 0.28733332147759993
92.0, 156.0, 435.0, 0.28733332147759993
93.0, 159.0, 440.0, 0.28733332147759993
94.0, 162.0, 445.0, 0.28733332147759993
65.0, 85.0, 100.0, 0.23970062930521976
66.0, 88.0, 105.0, 0.23970236433840578
67.0, 91.0, 110.0, 0.23993484641044444
68.0, 94.0, 115.0, 0.23993484641044444
69.0, 97.0, 120.0, 0.23993484641044444
70.0, 100.0, 125.0, 0.23993484641044444
71.0, 103.0, 130.0, 0.23993484641044444
72.0, 106.0, 135.0, 0.23993484641044444
73.0, 109.0, 140.0, 0.23993484641044444
74.0, 112.0, 145.0, 0.23993484641044444
75.0, 115.0, 150.0, 0.23993484641044444
76.0, 118.0, 155.0, 0.2714267589475657
77.0, 121.0, 160.0, 0.2714267589475657
78.0, 124.0, 165.0, 0.2714267589475657
79.0, 127.0, 170.0, 0.2714267589475657
80.0, 130.0, 175.0, 0.2714267589475657
81.0, 133.0, 180.0, 0.2714267589475657
82.0, 136.0, 185.0, 0.2714267589475657
83.0, 139.0, 190.0, 0.2714267589475657
84.0, 142.0, 195.0, 0.2714267589475657
85.0, 145.0, 200.0, 0.2714267589475657
86.0, 148.0, 205.0, 0.2713949757548645
87.0, 151.0, 210.0, 0.27139569946649345
88.0, 154.0, 215.0, 0.27139569946649345
89.0, 157.0, 220.0, 0.27139569946649345
90.0, 160.0, 225.0, 0.27139569946649345
91.0, 163.0, 230.0, 0.27139569946649345
92.0, 166.0, 235.0, 0.27139569946649345
93.0, 169.0, 240.0, 0.27139569946649345
94.0, 172.0, 245.0, 0.27139569946649345
65.0, 85.0, 200.0, 0.2713955598249966
66.0, 88.0, 205.0, 0.27016016051529984
67.0, 91.0, 210.0, 0.27139569946649345
68.0, 94.0, 215.0, 0.27139569946649345
69.0, 97.0, 220.0, 0.27139569946649345
70.0, 100.0, 225.0, 0.27139569946649345
71.0, 103.0, 230.0, 0.27139569946649345
72.0, 106.0, 235.0, 0.27139569946649345
73.0, 109.0, 240.0, 0.27139569946649345
74.0, 112.0, 245.0, 0.27139569946649345
75.0, 115.0, 250.0, 0.27139569946649345
76.0, 118.0, 255.0, 0.28729307851090374
77.0, 121.0, 260.0, 0.28729307851090374
78.0, 124.0, 265.0, 0.28729307851090374
79.0, 127.0, 270.0, 0.28729307851090374
80.0, 130.0, 275.0, 0.28729307851090374
81.0, 133.0, 280.0, 0.28729307851090374
82.0, 136.0, 285.0, 0.28729307851090374
83.0, 139.0, 290.0, 0.28729307851090374
84.0, 142.0, 295.0, 0.28729307851090374
85.0, 145.0, 300.0, 0.28729307851090374
86.0, 148.0, 305.0, 0.2872262723353976
87.0, 151.0, 310.0, 0.28733332147759993
88.0, 154.0, 315.0, 0.28733332147759993
89.0, 157.0, 320.0, 0.28733332147759993
90.0, 160.0, 325.0, 0.28733332147759993
91.0, 163.0, 330.0, 0.28733332147759993
92.0, 166.0, 335.0, 0.28733332147759993
93.0, 169.0, 340.0, 0.28733332147759993
94.0, 172.0, 345.0, 0.28733332147759993
65.0, 85.0, 300.0, 0.2872982401295142
66.0, 88.0, 305.0, 0.28725703867613794
67.0, 91.0, 310.0, 0.28733332147759993
68.0, 94.0, 315.0, 0.28733332147759993
69.0, 97.0, 320.0, 0.28733332147759993
70.0, 100.0, 325.0, 0.28733332147759993
71.0, 103.0, 330.0, 0.28733332147759993
72.0, 106.0, 335.0, 0.28733332147759993
73.0, 109.0, 340.0, 0.28733332147759993
74.0, 112.0, 345.0, 0.28733332147759993
75.0, 115.0, 350.0, 0.28733332147759993
76.0, 118.0, 355.0, 0.28733332147759993
77.0, 121.0, 360.0, 0.28733332147759993
78.0, 124.0, 365.0, 0.28733332147759993
79.0, 127.0, 370.0, 0.28733332147759993
80.0, 130.0, 375.0, 0.28733332147759993
81.0, 133.0, 380.0, 0.28733332147759993
82.0, 136.0, 385.0, 0.28733332147759993
83.0, 139.0, 390.0, 0.28733332147759993
84.0, 142.0, 395.0, 0.28733332147759993
85.0, 145.0, 400.0, 0.28733332147759993
86.0, 148.0, 405.0, 0.28733332147759993
87.0, 151.0, 410.0, 0.28733332147759993
88.0, 154.0, 415.0, 0.28733332147759993
89.0, 157.0, 420.0, 0.28733332147759993
90.0, 160.0, 425.0, 0.28733332147759993
91.0, 163.0, 430.0, 0.28733332147759993
92.0, 166.0, 435.0, 0.28733332147759993
93.0, 169.0, 440.0, 0.28733332147759993
94.0, 172.0, 445.0, 0.28733332147759993
47.0, 65.0, 100.0, 0.24679245502661817
48.0, 68.0, 105.0, 0.24673108746777545
49.0, 71.0, 110.0, 0.2537071321852923
50.0, 74.0, 115.0, 0.2537771326940571
51.0, 77.0, 120.0, 0.2537431345593726
52.0, 80.0, 125.0, 0.2540439846076795
53.0, 83.0, 130.0, 0.24680919627621886
54.0, 86.0, 135.0, 0.24665606782529198
55.0, 89.0, 140.0, 0.24665606782529198
56.0, 92.0, 145.0, 0.24665606782529198
57.0, 95.0, 150.0, 0.2399392679445515
58.0, 98.0, 155.0, 0.2713260621068773
59.0, 101.0, 160.0, 0.2713260621068773
60.0, 104.0, 165.0, 0.2713804643598569
61.0, 107.0, 170.0, 0.2713804643598569
62.0, 110.0, 175.0, 0.27141275168640855
63.0, 113.0, 180.0, 0.27141275168640855
64.0, 116.0, 185.0, 0.2713955598249966
65.0, 119.0, 190.0, 0.2713955598249966
66.0, 122.0, 195.0, 0.2713955598249966
67.0, 125.0, 200.0, 0.2714267589475657
68.0, 128.0, 205.0, 0.2713949757548645
69.0, 131.0, 210.0, 0.27139569946649345
70.0, 134.0, 215.0, 0.27139569946649345
71.0, 137.0, 220.0, 0.27139569946649345
72.0, 140.0, 225.0, 0.27139569946649345
73.0, 143.0, 230.0, 0.27139569946649345
74.0, 146.0, 235.0, 0.27139569946649345
75.0, 149.0, 240.0, 0.27139569946649345
76.0, 152.0, 245.0, 0.27139569946649345
47.0, 65.0, 200.0, 0.25174334811822835
48.0, 68.0, 205.0, 0.254602172211743
49.0, 71.0, 210.0, 0.2828341962704311
50.0, 74.0, 215.0, 0.28283297122399625
51.0, 77.0, 220.0, 0.28283297122399625
52.0, 80.0, 225.0, 0.28231309886217476
53.0, 83.0, 230.0, 0.2758378420703992
54.0, 86.0, 235.0, 0.2762561644541698
55.0, 89.0, 240.0, 0.2762561644541698
56.0, 92.0, 245.0, 0.2762561644541698
57.0, 95.0, 250.0, 0.27109208864973267
58.0, 98.0, 255.0, 0.2873395308075585
59.0, 101.0, 260.0, 0.2873395308075585
60.0, 104.0, 265.0, 0.2873031855962536
61.0, 107.0, 270.0, 0.2873031855962536
62.0, 110.0, 275.0, 0.28730053080144036
63.0, 113.0, 280.0, 0.28730053080144036
64.0, 116.0, 285.0, 0.2872982401295142
65.0, 119.0, 290.0, 0.2872982401295142
66.0, 122.0, 295.0, 0.2872982401295142
67.0, 125.0, 300.0, 0.28729307851090374
68.0, 128.0, 305.0, 0.2872262723353976
69.0, 131.0, 310.0, 0.28733332147759993
70.0, 134.0, 315.0, 0.28733332147759993
71.0, 137.0, 320.0, 0.28733332147759993
72.0, 140.0, 325.0, 0.28733332147759993
73.0, 143.0, 330.0, 0.28733332147759993
74.0, 146.0, 335.0, 0.28733332147759993
75.0, 149.0, 340.0, 0.28733332147759993
76.0, 152.0, 345.0, 0.28733332147759993
47.0, 65.0, 300.0, 0.2597136613604192
48.0, 68.0, 305.0, 0.2621992058936304
49.0, 71.0, 310.0, 0.29575727850953404
50.0, 74.0, 315.0, 0.295749927068077
51.0, 77.0, 320.0, 0.295749927068077
52.0, 80.0, 325.0, 0.2958715948754093
53.0, 83.0, 330.0, 0.32911405526432913
54.0, 86.0, 335.0, 0.32911097691842195
55.0, 89.0, 340.0, 0.32911097691842195
56.0, 92.0, 345.0, 0.32911097691842195
57.0, 95.0, 350.0, 0.287327646424899
58.0, 98.0, 355.0, 0.287327646424899
59.0, 101.0, 360.0, 0.287327646424899
60.0, 104.0, 365.0, 0.28733217874938155
61.0, 107.0, 370.0, 0.28733217874938155
62.0, 110.0, 375.0, 0.2873261687064725
63.0, 113.0, 380.0, 0.2873261687064725
64.0, 116.0, 385.0, 0.2873284288605036
65.0, 119.0, 390.0, 0.2873284288605036
66.0, 122.0, 395.0, 0.2873284288605036
67.0, 125.0, 400.0, 0.28733332147759993
68.0, 128.0, 405.0, 0.28733332147759993
69.0, 131.0, 410.0, 0.28733332147759993
70.0, 134.0, 415.0, 0.28733332147759993
71.0, 137.0, 420.0, 0.28733332147759993
72.0, 140.0, 425.0, 0.28733332147759993
73.0, 143.0, 430.0, 0.28733332147759993
74.0, 146.0, 435.0, 0.28733332147759993
75.0, 149.0, 440.0, 0.28733332147759993
76.0, 152.0, 445.0, 0.28733332147759993
47.0, 75.0, 100.0, 0.249119277763317
48.0, 78.0, 105.0, 0.25107216383314146
49.0, 81.0, 110.0, 0.2469693345007785
50.0, 84.0, 115.0, 0.24698325210932295
51.0, 87.0, 120.0, 0.24698325210932295
52.0, 90.0, 125.0, 0.24680919627621886
53.0, 93.0, 130.0, 0.24680919627621886
54.0, 96.0, 135.0, 0.24665606782529198
55.0, 99.0, 140.0, 0.24665606782529198
56.0, 102.0, 145.0, 0.24665606782529198
57.0, 105.0, 150.0, 0.2399392679445515
58.0, 108.0, 155.0, 0.2713260621068773
59.0, 111.0, 160.0, 0.2713260621068773
60.0, 114.0, 165.0, 0.2713804643598569
61.0, 117.0, 170.0, 0.2713804643598569
62.0, 120.0, 175.0, 0.27141275168640855
63.0, 123.0, 180.0, 0.27141275168640855
64.0, 126.0, 185.0, 0.2713955598249966
65.0, 129.0, 190.0, 0.2713955598249966
66.0, 132.0, 195.0, 0.2713955598249966
67.0, 135.0, 200.0, 0.2714267589475657
68.0, 138.0, 205.0, 0.2713949757548645
69.0, 141.0, 210.0, 0.27139569946649345
70.0, 144.0, 215.0, 0.27139569946649345
71.0, 147.0, 220.0, 0.27139569946649345
72.0, 150.0, 225.0, 0.27139569946649345
73.0, 153.0, 230.0, 0.27139569946649345
74.0, 156.0, 235.0, 0.27139569946649345
75.0, 159.0, 240.0, 0.27139569946649345
76.0, 162.0, 245.0, 0.27139569946649345
47.0, 75.0, 200.0, 0.28472408219951684
48.0, 78.0, 205.0, 0.28479352292569415
49.0, 81.0, 210.0, 0.2759614197140247
50.0, 84.0, 215.0, 0.2759613817455547
51.0, 87.0, 220.0, 0.2759613817455547
52.0, 90.0, 225.0, 0.2758378420703992
53.0, 93.0, 230.0, 0.2758378420703992
54.0, 96.0, 235.0, 0.2762561644541698
55.0, 99.0, 240.0, 0.2762561644541698
56.0, 102.0, 245.0, 0.2762561644541698
57.0, 105.0, 250.0, 0.27109208864973267
58.0, 108.0, 255.0, 0.2873395308075585
59.0, 111.0, 260.0, 0.2873395308075585
60.0, 114.0, 265.0, 0.2873031855962536
61.0, 117.0, 270.0, 0.2873031855962536
62.0, 120.0, 275.0, 0.28730053080144036
63.0, 123.0, 280.0, 0.28730053080144036
64.0, 126.0, 285.0, 0.2872982401295142
65.0, 129.0, 290.0, 0.2872982401295142
66.0, 132.0, 295.0, 0.2872982401295142
67.0, 135.0, 300.0, 0.28729307851090374
68.0, 138.0, 305.0, 0.2872262723353976
69.0, 141.0, 310.0, 0.28733332147759993
70.0, 144.0, 315.0, 0.28733332147759993
71.0, 147.0, 320.0, 0.28733332147759993
72.0, 150.0, 325.0, 0.28733332147759993
73.0, 153.0, 330.0, 0.28733332147759993
74.0, 156.0, 335.0, 0.28733332147759993
75.0, 159.0, 340.0, 0.28733332147759993
76.0, 162.0, 345.0, 0.28733332147759993
47.0, 75.0, 300.0, 0.2952950038092023
48.0, 78.0, 305.0, 0.29527652912987684
49.0, 81.0, 310.0, 0.32911312727090175
50.0, 84.0, 315.0, 0.3291013301764432
51.0, 87.0, 320.0, 0.3291013301764432
52.0, 90.0, 325.0, 0.32911405526432913
53.0, 93.0, 330.0, 0.32911405526432913
54.0, 96.0, 335.0, 0.32911097691842195
55.0, 99.0, 340.0, 0.32911097691842195
56.0, 102.0, 345.0, 0.32911097691842195
57.0, 105.0, 350.0, 0.287327646424899
58.0, 108.0, 355.0, 0.287327646424899
59.0, 111.0, 360.0, 0.287327646424899
60.0, 114.0, 365.0, 0.28733217874938155
61.0, 117.0, 370.0, 0.28733217874938155
62.0, 120.0, 375.0, 0.2873261687064725
63.0, 123.0, 380.0, 0.2873261687064725
64.0, 126.0, 385.0, 0.2873284288605036
65.0, 129.0, 390.0, 0.2873284288605036
66.0, 132.0, 395.0, 0.2873284288605036
67.0, 135.0, 400.0, 0.28733332147759993
68.0, 138.0, 405.0, 0.28733332147759993
69.0, 141.0, 410.0, 0.28733332147759993
70.0, 144.0, 415.0, 0.28733332147759993
71.0, 147.0, 420.0, 0.28733332147759993
72.0, 150.0, 425.0, 0.28733332147759993
73.0, 153.0, 430.0, 0.28733332147759993
74.0, 156.0, 435.0, 0.28733332147759993
75.0, 159.0, 440.0, 0.28733332147759993
76.0, 162.0, 445.0, 0.28733332147759993
47.0, 85.0, 100.0, 0.24709218373610137
48.0, 88.0, 105.0, 0.24710040037022896
49.0, 91.0, 110.0, 0.2469693345007785
50.0, 94.0, 115.0, 0.24698325210932295
51.0, 97.0, 120.0, 0.24698325210932295
52.0, 100.0, 125.0, 0.24680919627621886
53.0, 103.0, 130.0, 0.24680919627621886
54.0, 106.0, 135.0, 0.24665606782529198
55.0, 109.0, 140.0, 0.24665606782529198
56.0, 112.0, 145.0, 0.24665606782529198
57.0, 115.0, 150.0, 0.2399392679445515
58.0, 118.0, 155.0, 0.2713260621068773
59.0, 121.0, 160.0, 0.2713260621068773
60.0, 124.0, 165.0, 0.2713804643598569
61.0, 127.0, 170.0, 0.2713804643598569
62.0, 130.0, 175.0, 0.27141275168640855
63.0, 133.0, 180.0, 0.27141275168640855
64.0, 136.0, 185.0, 0.2713955598249966
65.0, 139.0, 190.0, 0.2713955598249966
66.0, 142.0, 195.0, 0.2713955598249966
67.0, 145.0, 200.0, 0.2714267589475657
68.0, 148.0, 205.0, 0.2713949757548645
69.0, 151.0, 210.0, 0.27139569946649345
70.0, 154.0, 215.0, 0.27139569946649345
71.0, 157.0, 220.0, 0.27139569946649345
72.0, 160.0, 225.0, 0.27139569946649345
73.0, 163.0, 230.0, 0.27139569946649345
74.0, 166.0, 235.0, 0.27139569946649345
75.0, 169.0, 240.0, 0.27139569946649345
76.0, 172.0, 245.0, 0.27139569946649345
47.0, 85.0, 200.0, 0.2715171963077959
48.0, 88.0, 205.0, 0.27630247906077426
49.0, 91.0, 210.0, 0.2759614197140247
50.0, 94.0, 215.0, 0.2759613817455547
51.0, 97.0, 220.0, 0.2759613817455547
52.0, 100.0, 225.0, 0.2758378420703992
53.0, 103.0, 230.0, 0.2758378420703992
54.0, 106.0, 235.0, 0.2762561644541698
55.0, 109.0, 240.0, 0.2762561644541698
56.0, 112.0, 245.0, 0.2762561644541698
57.0, 115.0, 250.0, 0.27109208864973267
58.0, 118.0, 255.0, 0.2873395308075585
59.0, 121.0, 260.0, 0.2873395308075585
60.0, 124.0, 265.0, 0.2873031855962536
61.0, 127.0, 270.0, 0.2873031855962536
62.0, 130.0, 275.0, 0.28730053080144036
63.0, 133.0, 280.0, 0.28730053080144036
64.0, 136.0, 285.0, 0.2872982401295142
65.0, 139.0, 290.0, 0.2872982401295142
66.0, 142.0, 295.0, 0.2872982401295142
67.0, 145.0, 300.0, 0.28729307851090374
68.0, 148.0, 305.0, 0.2872262723353976
69.0, 151.0, 310.0, 0.28733332147759993
70.0, 154.0, 315.0, 0.28733332147759993
71.0, 157.0, 320.0, 0.28733332147759993
72.0, 160.0, 325.0, 0.28733332147759993
73.0, 163.0, 330.0, 0.28733332147759993
74.0, 166.0, 335.0, 0.28733332147759993
75.0, 169.0, 340.0, 0.28733332147759993
76.0, 172.0, 345.0, 0.28733332147759993
47.0, 85.0, 300.0, 0.3291023084007399
48.0, 88.0, 305.0, 0.32864055141003407
49.0, 91.0, 310.0, 0.32911312727090175
50.0, 94.0, 315.0, 0.3291013301764432
51.0, 97.0, 320.0, 0.3291013301764432
52.0, 100.0, 325.0, 0.32911405526432913
53.0, 103.0, 330.0, 0.32911405526432913
54.0, 106.0, 335.0, 0.32911097691842195
55.0, 109.0, 340.0, 0.32911097691842195
56.0, 112.0, 345.0, 0.32911097691842195
57.0, 115.0, 350.0, 0.287327646424899
58.0, 118.0, 355.0, 0.287327646424899
59.0, 121.0, 360.0, 0.287327646424899
60.0, 124.0, 365.0, 0.28733217874938155
61.0, 127.0, 370.0, 0.28733217874938155
62.0, 130.0, 375.0, 0.2873261687064725
63.0, 133.0, 380.0, 0.2873261687064725
64.0, 136.0, 385.0, 0.2873284288605036
65.0, 139.0, 390.0, 0.2873284288605036
66.0, 142.0, 395.0, 0.2873284288605036
67.0, 145.0, 400.0, 0.28733332147759993
68.0, 148.0, 405.0, 0.28733332147759993
69.0, 151.0, 410.0, 0.28733332147759993
70.0, 154.0, 415.0, 0.28733332147759993
71.0, 157.0, 420.0, 0.28733332147759993
72.0, 160.0, 425.0, 0.28733332147759993
73.0, 163.0, 430.0, 0.28733332147759993
74.0, 166.0, 435.0, 0.28733332147759993
75.0, 169.0, 440.0, 0.28733332147759993
76.0, 172.0, 445.0, 0.28733332147759993
57.0, 65.0, 100.0, 0.20140670510097505
58.0, 68.0, 105.0, 0.20171928019595473
59.0, 71.0, 110.0, 0.2116223557457488
60.0, 74.0, 115.0, 0.21160339322685257
61.0, 77.0, 120.0, 0.2116177180881404
62.0, 80.0, 125.0, 0.21137634556792811
63.0, 83.0, 130.0, 0.23984933765575198
64.0, 86.0, 135.0, 0.23990841685580125
65.0, 89.0, 140.0, 0.23990841685580125
66.0, 92.0, 145.0, 0.23990841685580125
67.0, 95.0, 150.0, 0.23993484641044444
68.0, 98.0, 155.0, 0.2714267589475657
69.0, 101.0, 160.0, 0.2714267589475657
70.0, 104.0, 165.0, 0.2714267589475657
71.0, 107.0, 170.0, 0.2714267589475657
72.0, 110.0, 175.0, 0.2714267589475657
73.0, 113.0, 180.0, 0.2714267589475657
74.0, 116.0, 185.0, 0.2714267589475657
75.0, 119.0, 190.0, 0.2714267589475657
76.0, 122.0, 195.0, 0.2714267589475657
77.0, 125.0, 200.0, 0.2714267589475657
78.0, 128.0, 205.0, 0.2713949757548645
79.0, 131.0, 210.0, 0.27139569946649345
80.0, 134.0, 215.0, 0.27139569946649345
81.0, 137.0, 220.0, 0.27139569946649345
82.0, 140.0, 225.0, 0.27139569946649345
83.0, 143.0, 230.0, 0.27139569946649345
84.0, 146.0, 235.0, 0.27139569946649345
85.0, 149.0, 240.0, 0.27139569946649345
86.0, 152.0, 245.0, 0.27139569946649345
57.0, 65.0, 200.0, 0.25042576667604444
58.0, 68.0, 205.0, 0.24819246442368784
59.0, 71.0, 210.0, 0.2421291394957553
60.0, 74.0, 215.0, 0.24177817154492184
61.0, 77.0, 220.0, 0.24177817154492184
62.0, 80.0, 225.0, 0.24216568815978182
63.0, 83.0, 230.0, 0.271129915977343
64.0, 86.0, 235.0, 0.27115052639713283
65.0, 89.0, 240.0, 0.27115052639713283
66.0, 92.0, 245.0, 0.27115052639713283
67.0, 95.0, 250.0, 0.27139569946649345
68.0, 98.0, 255.0, 0.28729307851090374
69.0, 101.0, 260.0, 0.28729307851090374
70.0, 104.0, 265.0, 0.28729307851090374
71.0, 107.0, 270.0, 0.28729307851090374
72.0, 110.0, 275.0, 0.28729307851090374
73.0, 113.0, 280.0, 0.28729307851090374
74.0, 116.0, 285.0, 0.28729307851090374
75.0, 119.0, 290.0, 0.28729307851090374
76.0, 122.0, 295.0, 0.28729307851090374
77.0, 125.0, 300.0, 0.28729307851090374
78.0, 128.0, 305.0, 0.2872262723353976
79.0, 131.0, 310.0, 0.28733332147759993
80.0, 134.0, 315.0, 0.28733332147759993
81.0, 137.0, 320.0, 0.28733332147759993
82.0, 140.0, 325.0, 0.28733332147759993
83.0, 143.0, 330.0, 0.28733332147759993
84.0, 146.0, 335.0, 0.28733332147759993
85.0, 149.0, 340.0, 0.28733332147759993
86.0, 152.0, 345.0, 0.28733332147759993
57.0, 65.0, 300.0, 0.27540818615408313
58.0, 68.0, 305.0, 0.2755766854929929
59.0, 71.0, 310.0, 0.28317005651525706
60.0, 74.0, 315.0, 0.2828978033224999
61.0, 77.0, 320.0, 0.2828978033224999
62.0, 80.0, 325.0, 0.2833052290535692
63.0, 83.0, 330.0, 0.2873261687064725
64.0, 86.0, 335.0, 0.2873284288605036
65.0, 89.0, 340.0, 0.2873284288605036
66.0, 92.0, 345.0, 0.2873284288605036
67.0, 95.0, 350.0, 0.28733332147759993
68.0, 98.0, 355.0, 0.28733332147759993
69.0, 101.0, 360.0, 0.28733332147759993
70.0, 104.0, 365.0, 0.28733332147759993
71.0, 107.0, 370.0, 0.28733332147759993
72.0, 110.0, 375.0, 0.28733332147759993
73.0, 113.0, 380.0, 0.28733332147759993
74.0, 116.0, 385.0, 0.28733332147759993
75.0, 119.0, 390.0, 0.28733332147759993
76.0, 122.0, 395.0, 0.28733332147759993
