flow rate(l/min),Pressure_ci,Pressure_hi,coldfluid_Pd,hotfluid_Pd,Ci_temp,co_temp,hi_temp,ho_temp,Density,HT_Coefficient
765.0, 0.389, 0.32899999999999996, 46.9, 41.9, 313.01, 359.59, 367.57, 316.93, 913.15, 0.9266567912620671
766.0, 0.3896, 0.3296, 46.96, 41.96, 313.0, 359.58, 367.56, 316.92, 913.16, 0.9266567912620671
767.0, 0.3902, 0.3302, 47.02, 42.02, 312.99, 359.57, 367.55, 316.91, 913.17, 0.9266567912620671
768.0, 0.3908, 0.3308, 47.08, 42.08, 312.98, 359.56, 367.54, 316.9, 913.18, 0.9266567912620671
769.0, 0.3914, 0.3314, 47.14, 42.14, 312.97, 359.55, 367.53, 316.89, 913.19, 0.9266567912620671
770.0, 0.392, 0.332, 47.2, 42.2, 312.96, 359.54, 367.52, 316.88, 913.2, 0.9266567912620671
771.0, 0.3926, 0.3326, 47.26, 42.26, 312.95, 359.53, 367.51, 316.87, 913.21, 0.9266567912620671
772.0, 0.3932, 0.3332, 47.32, 42.32, 312.94, 359.52, 367.5, 316.86, 913.22, 0.9266567912620671
773.0, 0.3938, 0.3338, 47.38, 42.38, 312.93, 359.51, 367.49, 316.85, 913.23, 0.9266567912620671
774.0, 0.3944, 0.3344, 47.44, 42.44, 312.92, 359.5, 367.48, 316.84, 913.24, 0.9266567912620671
775.0, 0.395, 0.335, 47.5, 42.5, 312.91, 359.49, 367.47, 316.83, 913.25, 0.9266567912620671
776.0, 0.3956, 0.3356, 47.56, 42.56, 312.9, 359.48, 367.46, 316.82, 913.26, 0.9266567912620671
777.0, 0.3962, 0.3362, 47.62, 42.62, 312.89, 359.47, 367.45, 316.81, 913.27, 0.9266567912620671
778.0, 0.3968, 0.3368, 47.68, 42.68, 312.88, 359.46, 367.44, 316.8, 913.28, 0.9266567912620671
779.0, 0.3974, 0.3374, 47.74, 42.74, 312.87, 359.45, 367.43, 316.79, 913.29, 0.9266567912620671
780.0, 0.39799999999999996, 0.33799999999999997, 47.8, 42.8, 312.86, 359.44, 367.42, 316.78, 913.3, 0.9266567912620671
781.0, 0.3986, 0.3386, 47.86, 42.86, 312.85, 359.43, 367.41, 316.77, 913.31, 0.9266567912620671
782.0, 0.3992, 0.3392, 47.92, 42.92, 312.84, 359.42, 367.4, 316.76, 913.32, 0.9266567912620671
783.0, 0.3998, 0.3398, 47.98, 42.98, 312.83, 359.41, 367.39, 316.75, 913.33, 0.9266567912620671
784.0, 0.4004, 0.3404, 48.04, 43.04, 312.82, 359.4, 367.38, 316.74, 913.34, 0.9266567912620671
785.0, 0.401, 0.341, 48.1, 43.1, 312.81, 359.39, 367.37, 316.73, 913.35, 0.9266567912620671
786.0, 0.4016, 0.3416, 48.16, 43.16, 312.8, 359.38, 367.36, 316.72, 913.36, 0.9266567912620671
787.0, 0.4022, 0.3422, 48.22, 43.22, 312.79, 359.37, 367.35, 316.71, 913.37, 0.9266567912620671
788.0, 0.4028, 0.3428, 48.28, 43.28, 312.78, 359.36, 367.34, 316.7, 913.38, 0.9266567912620671
789.0, 0.4034, 0.3434, 48.34, 43.34, 312.77, 359.35, 367.33, 316.69, 913.39, 0.9266567912620671
790.0, 0.40399999999999997, 0.344, 48.4, 43.4, 312.76, 359.34, 367.32, 316.68, 913.4, 0.9266567912620671
791.0, 0.4046, 0.3446, 48.46, 43.46, 312.75, 359.33, 367.31, 316.67, 913.41, 0.9266567912620671
792.0, 0.4052, 0.3452, 48.52, 43.52, 312.74, 359.32, 367.3, 316.66, 913.42, 0.9266567912620671
793.0, 0.4058, 0.3458, 48.58, 43.58, 312.73, 359.31, 367.29, 316.65, 913.43, 0.9266567912620671
794.0, 0.4064, 0.3464, 48.64, 43.64, 312.72, 359.3, 367.28, 316.64, 913.44, 0.9266567912620671
795.0, 0.40700000000000003, 0.34700000000000003, 48.7, 43.7, 312.71, 359.29, 367.27, 316.63, 913.45, 0.9266567912620671
796.0, 0.4076, 0.3476, 48.76, 43.76, 312.7, 359.28, 367.26, 316.62, 913.46, 0.9266567912620671
797.0, 0.4082, 0.3482, 48.82, 43.82, 312.69, 359.27, 367.25, 316.61, 913.47, 0.9266567912620671
798.0, 0.4088, 0.3488, 48.88, 43.88, 312.68, 359.26, 367.24, 316.6, 913.48, 0.9266567912620671
799.0, 0.4094, 0.3494, 48.94, 43.94, 312.67, 359.25, 367.23, 316.59, 913.49, 0.9266567912620671
800.0, 0.41, 0.35, 49.0, 44.0, 312.66, 359.24, 367.22, 316.58, 913.5, 0.9266567912620671
801.0, 0.4106, 0.3506, 49.06, 44.06, 312.65, 359.23, 367.21, 316.57, 913.51, 0.9266567912620671
802.0, 0.4112, 0.3512, 49.12, 44.12, 312.64, 359.22, 367.2, 316.56, 913.52, 0.9266567912620671
803.0, 0.4118, 0.3518, 49.18, 44.18, 312.63, 359.21, 367.19, 316.55, 913.53, 0.9266567912620671
804.0, 0.4124, 0.3524, 49.24, 44.24, 312.62, 359.2, 367.18, 316.54, 913.54, 0.9266567912620671
805.0, 0.413, 0.353, 49.3, 44.3, 312.61, 359.19, 367.17, 316.53, 913.55, 0.9266567912620671
806.0, 0.4136, 0.3536, 49.36, 44.36, 312.6, 359.18, 367.16, 316.52, 913.56, 0.9266567912620671
807.0, 0.4142, 0.3542, 49.42, 44.42, 312.59, 359.17, 367.15, 316.51, 913.57, 0.9266567912620671
808.0, 0.4148, 0.3548, 49.48, 44.48, 312.58, 359.16, 367.14, 316.5, 913.58, 0.9266567912620671
809.0, 0.4154, 0.3554, 49.54, 44.54, 312.57, 359.15, 367.13, 316.49, 913.59, 0.9266567912620671
810.0, 0.41600000000000004, 0.35600000000000004, 49.6, 44.6, 312.56, 359.14, 367.12, 316.48, 913.6, 0.9266567912620671
811.0, 0.4166, 0.3566, 49.66, 44.66, 312.55, 359.13, 367.11, 316.47, 913.61, 0.9266567912620671
812.0, 0.4172, 0.3572, 49.72, 44.72, 312.54, 359.12, 367.1, 316.46, 913.62, 0.9266567912620671
813.0, 0.4178, 0.3578, 49.78, 44.78, 312.53, 359.11, 367.09, 316.45, 913.63, 0.9266567912620671
814.0, 0.4184, 0.3584, 49.84, 44.84, 312.52, 359.1, 367.08, 316.44, 913.64, 0.9266567912620671
815.0, 0.419, 0.359, 49.9, 44.9, 312.51, 359.09, 367.07, 316.43, 913.65, 0.9266567912620671
816.0, 0.4196, 0.3596, 49.96, 44.96, 312.5, 359.08, 367.06, 316.42, 913.66, 0.9266567912620671
817.0, 0.4202, 0.3602, 50.02, 45.02, 312.49, 359.07, 367.05, 316.41, 913.67, 0.9266567912620671
818.0, 0.4208, 0.3608, 50.08, 45.08, 312.48, 359.06, 367.04, 316.4, 913.68, 0.9266567912620671
819.0, 0.4214, 0.3614, 50.14, 45.14, 312.47, 359.05, 367.03, 316.39, 913.69, 0.9266567912620671
820.0, 0.42200000000000004, 0.36200000000000004, 50.2, 45.2, 312.46, 359.04, 367.02, 316.38, 913.7, 0.9266567912620671
821.0, 0.4226, 0.3626, 50.26, 45.26, 312.45, 359.03, 367.01, 316.37, 913.71, 0.9266567912620671
822.0, 0.4232, 0.3632, 50.32, 45.32, 312.44, 359.02, 367.0, 316.36, 913.72, 0.9266567912620671
823.0, 0.4238, 0.3638, 50.38, 45.38, 312.43, 359.01, 366.99, 316.35, 913.73, 0.9266567912620671
824.0, 0.4244, 0.3644, 50.44, 45.44, 312.42, 359.0, 366.98, 316.34, 913.74, 0.9266567912620671
825.0, 0.425, 0.365, 50.5, 45.5, 312.41, 358.99, 366.97, 316.33, 913.75, 0.9266567912620671
826.0, 0.4256, 0.3656, 50.56, 45.56, 312.4, 358.98, 366.96, 316.32, 913.76, 0.9266567912620671
827.0, 0.4262, 0.3662, 50.62, 45.62, 312.39, 358.97, 366.95, 316.31, 913.77, 0.9266567912620671
828.0, 0.4268, 0.3668, 50.68, 45.68, 312.38, 358.96, 366.94, 316.3, 913.78, 0.9266567912620671
829.0, 0.4274, 0.3674, 50.74, 45.74, 312.37, 358.95, 366.93, 316.29, 913.79, 0.9266567912620671
830.0, 0.428, 0.368, 50.8, 45.8, 312.36, 358.94, 366.92, 316.28, 913.8, 0.9266567912620671
831.0, 0.4286, 0.3686, 50.86, 45.86, 312.35, 358.93, 366.91, 316.27, 913.81, 0.9266567912620671
832.0, 0.4292, 0.3692, 50.92, 45.92, 312.34, 358.92, 366.9, 316.26, 913.82, 0.9266567912620671
833.0, 0.4298, 0.3698, 50.98, 45.98, 312.33, 358.91, 366.89, 316.25, 913.83, 0.9266567912620671
834.0, 0.4304, 0.3704, 51.04, 46.04, 312.32, 358.9, 366.88, 316.24, 913.84, 0.9266567912620671
835.0, 0.431, 0.371, 51.1, 46.1, 312.31, 358.89, 366.87, 316.23, 913.85, 0.9266567912620671
836.0, 0.4316, 0.3716, 51.16, 46.16, 312.3, 358.88, 366.86, 316.22, 913.86, 0.9266567912620671
837.0, 0.4322, 0.3722, 51.22, 46.22, 312.29, 358.87, 366.85, 316.21, 913.87, 0.9266567912620671
838.0, 0.4328, 0.3728, 51.28, 46.28, 312.28, 358.86, 366.84, 316.2, 913.88, 0.9266567912620671
839.0, 0.4334, 0.3734, 51.34, 46.34, 312.27, 358.85, 366.83, 316.19, 913.89, 0.9266567912620671
840.0, 0.434, 0.374, 51.4, 46.4, 312.26, 358.84, 366.82, 316.18, 913.9, 0.9266567912620671
841.0, 0.4346, 0.3746, 51.46, 46.46, 312.25, 358.83, 366.81, 316.17, 913.91, 0.9266567912620671
842.0, 0.4352, 0.3752, 51.52, 46.52, 312.24, 358.82, 366.8, 316.16, 913.92, 0.9266567912620671
843.0, 0.4358, 0.3758, 51.58, 46.58, 312.23, 358.81, 366.79, 316.15, 913.93, 0.9266567912620671
844.0, 0.4364, 0.3764, 51.64, 46.64, 312.22, 358.8, 366.78, 316.14, 913.94, 0.9266567912620671
845.0, 0.43700000000000006, 0.377, 51.7, 46.7, 312.21, 358.79, 366.77, 316.13, 913.95, 0.9266567912620671
846.0, 0.4376, 0.3776, 51.76, 46.76, 312.2, 358.78, 366.76, 316.12, 913.96, 0.9266567912620671
847.0, 0.4382, 0.3782, 51.82, 46.82, 312.19, 358.77, 366.75, 316.11, 913.97, 0.9266567912620671
848.0, 0.4388, 0.3788, 51.88, 46.88, 312.18, 358.76, 366.74, 316.1, 913.98, 0.9266567912620671
849.0, 0.4394, 0.3794, 51.94, 46.94, 312.17, 358.75, 366.73, 316.09, 913.99, 0.9266567912620671
850.0, 0.44, 0.38, 52.0, 47.0, 312.16, 358.74, 366.72, 316.08, 914.0, 0.9266567912620671
851.0, 0.4406, 0.3806, 52.06, 47.06, 312.15, 358.73, 366.71, 316.07, 914.01, 0.9266567912620671
852.0, 0.4412, 0.3812, 52.12, 47.12, 312.14, 358.72, 366.7, 316.06, 914.02, 0.9266567912620671
853.0, 0.4418, 0.3818, 52.18, 47.18, 312.13, 358.71, 366.69, 316.05, 914.03, 0.9266567912620671
854.0, 0.4424, 0.3824, 52.24, 47.24, 312.12, 358.7, 366.68, 316.04, 914.04, 0.9266567912620671
855.0, 0.44299999999999995, 0.38299999999999995, 52.3, 47.3, 312.11, 358.69, 366.67, 316.03, 914.05, 0.9266567912620671
856.0, 0.4436, 0.3836, 52.36, 47.36, 312.1, 358.68, 366.66, 316.02, 914.06, 0.9266567912620671
857.0, 0.4442, 0.3842, 52.42, 47.42, 312.09, 358.67, 366.65, 316.01, 914.07, 0.9266567912620671
858.0, 0.4448, 0.3848, 52.48, 47.48, 312.08, 358.66, 366.64, 316.0, 914.08, 0.9266567912620671
859.0, 0.4454, 0.3854, 52.54, 47.54, 312.07, 358.65, 366.63, 315.99, 914.09, 0.9266567912620671
860.0, 0.446, 0.386, 52.6, 47.6, 312.06, 358.64, 366.62, 315.98, 914.1, 0.9266567912620671
861.0, 0.4466, 0.3866, 52.66, 47.66, 312.05, 358.63, 366.61, 315.97, 914.11, 0.9266567912620671
862.0, 0.4472, 0.3872, 52.72, 47.72, 312.04, 358.62, 366.6, 315.96, 914.12, 0.9266567912620671
863.0, 0.4478, 0.3878, 52.78, 47.78, 312.03, 358.61, 366.59, 315.95, 914.13, 0.9266567912620671
864.0, 0.4484, 0.3884, 52.84, 47.84, 312.02, 358.6, 366.58, 315.94, 914.14, 0.9266567912620671
865.0, 0.449, 0.389, 52.9, 47.9, 312.01, 358.59, 366.57, 315.93, 914.15, 0.9266567912620671
866.0, 0.4496, 0.3896, 52.96, 47.96, 312.0, 358.58, 366.56, 315.92, 914.16, 0.9266567912620671
867.0, 0.4502, 0.3902, 53.02, 48.02, 311.99, 358.57, 366.55, 315.91, 914.17, 0.9266567912620671
868.0, 0.4508, 0.3908, 53.08, 48.08, 311.98, 358.56, 366.54, 315.9, 914.18, 0.9266567912620671
869.0, 0.4514, 0.3914, 53.14, 48.14, 311.97, 358.55, 366.53, 315.89, 914.19, 0.9266567912620671
870.0, 0.452, 0.392, 53.2, 48.2, 311.96, 358.54, 366.52, 315.88, 914.2, 0.9266567912620671
871.0, 0.4526, 0.3926, 53.26, 48.26, 311.95, 358.53, 366.51, 315.87, 914.21, 0.9266567912620671
872.0, 0.4532, 0.3932, 53.32, 48.32, 311.94, 358.52, 366.5, 315.86, 914.22, 0.9266567912620671
873.0, 0.4538, 0.3938, 53.38, 48.38, 311.93, 358.51, 366.49, 315.85, 914.23, 0.9266567912620671
874.0, 0.4544, 0.3944, 53.44, 48.44, 311.92, 358.5, 366.48, 315.84, 914.24, 0.9266567912620671
875.0, 0.455, 0.395, 53.5, 48.5, 311.91, 358.49, 366.47, 315.83, 914.25, 0.9266567912620671
876.0, 0.4556, 0.3956, 53.56, 48.56, 311.9, 358.48, 366.46, 315.82, 914.26, 0.9266567912620671
877.0, 0.4562, 0.3962, 53.62, 48.62, 311.89, 358.47, 366.45, 315.81, 914.27, 0.9266567912620671
878.0, 0.4568, 0.3968, 53.68, 48.68, 311.88, 358.46, 366.44, 315.8, 914.28, 0.9266567912620671
879.0, 0.4574, 0.3974, 53.74, 48.74, 311.87, 358.45, 366.43, 315.79, 914.29, 0.9266567912620671
880.0, 0.45799999999999996, 0.39799999999999996, 53.8, 48.8, 311.86, 358.44, 366.42, 315.78, 914.3, 0.9266567912620671
881.0, 0.4586, 0.3986, 53.86, 48.86, 311.85, 358.43, 366.41, 315.77, 914.31, 0.9266567912620671
882.0, 0.4592, 0.3992, 53.92, 48.92, 311.84, 358.42, 366.4, 315.76, 914.32, 0.9266567912620671
883.0, 0.4598, 0.3998, 53.98, 48.98, 311.83, 358.41, 366.39, 315.75, 914.33, 0.9266567912620671
884.0, 0.4604, 0.4004, 54.04, 49.04, 311.82, 358.4, 366.38, 315.74, 914.34, 0.9266567912620671
885.0, 0.461, 0.401, 54.1, 49.1, 311.81, 358.39, 366.37, 315.73, 914.35, 0.9266567912620671
886.0, 0.4616, 0.4016, 54.16, 49.16, 311.8, 358.38, 366.36, 315.72, 914.36, 0.9266567912620671
887.0, 0.4622, 0.4022, 54.22, 49.22, 311.79, 358.37, 366.35, 315.71, 914.37, 0.9266567912620671
888.0, 0.4628, 0.4028, 54.28, 49.28, 311.78, 358.36, 366.34, 315.7, 914.38, 0.9266567912620671
889.0, 0.4634, 0.4034, 54.34, 49.34, 311.77, 358.35, 366.33, 315.69, 914.39, 0.9266567912620671
890.0, 0.46399999999999997, 0.40399999999999997, 54.4, 49.4, 311.76, 358.34, 366.32, 315.68, 914.4, 0.9266567912620671
891.0, 0.4646, 0.4046, 54.46, 49.46, 311.75, 358.33, 366.31, 315.67, 914.41, 0.9266567912620671
892.0, 0.4652, 0.4052, 54.52, 49.52, 311.74, 358.32, 366.3, 315.66, 914.42, 0.9266567912620671
893.0, 0.4658, 0.4058, 54.58, 49.58, 311.73, 358.31, 366.29, 315.65, 914.43, 0.9266567912620671
894.0, 0.4664, 0.4064, 54.64, 49.64, 311.72, 358.3, 366.28, 315.64, 914.44, 0.9266567912620671
895.0, 0.467, 0.40700000000000003, 54.7, 49.7, 311.71, 358.29, 366.27, 315.63, 914.45, 0.9266567912620671
896.0, 0.4676, 0.4076, 54.76, 49.76, 311.7, 358.28, 366.26, 315.62, 914.46, 0.9266567912620671
897.0, 0.4682, 0.4082, 54.82, 49.82, 311.69, 358.27, 366.25, 315.61, 914.47, 0.9266567912620671
898.0, 0.4688, 0.4088, 54.88, 49.88, 311.68, 358.26, 366.24, 315.6, 914.48, 0.9266567912620671
899.0, 0.4694, 0.4094, 54.94, 49.94, 311.67, 358.25, 366.23, 315.59, 914.49, 0.9266567912620671
300.0, 0.09, 0.06, 12.0, 10.0, 313.94, 352.08, 358.83, 319.3, 920.0, 0.8800000000000006
301.0, 0.0906, 0.0606, 12.06, 10.06, 313.93, 352.07, 358.82, 319.29, 920.01, 0.8800669708044966
302.0, 0.0912, 0.0612, 12.12, 10.12, 313.92, 352.06, 358.81, 319.28, 920.02, 0.8800669708044966
303.0, 0.0918, 0.0618, 12.18, 10.18, 313.91, 352.05, 358.8, 319.27, 920.03, 0.8800669708044966
304.0, 0.0924, 0.0624, 12.24, 10.24, 313.9, 352.04, 358.79, 319.26, 920.04, 0.8800669708044966
305.0, 0.09300000000000001, 0.063, 12.3, 10.3, 313.89, 352.03, 358.78, 319.25, 920.05, 0.8800669708044966
306.0, 0.0936, 0.0636, 12.36, 10.36, 313.88, 352.02, 358.77, 319.24, 920.06, 0.8800669708044966
307.0, 0.0942, 0.0642, 12.42, 10.42, 313.87, 352.01, 358.76, 319.23, 920.07, 0.8800669708044966
308.0, 0.0948, 0.0648, 12.48, 10.48, 313.86, 352.0, 358.75, 319.22, 920.08, 0.8800669708044966
309.0, 0.0954, 0.0654, 12.54, 10.54, 313.85, 351.99, 358.74, 319.21, 920.09, 0.8800669708044966
310.0, 0.096, 0.066, 12.6, 10.6, 313.84, 351.98, 358.73, 319.2, 920.1, 0.8800669708044966
311.0, 0.0966, 0.0666, 12.66, 10.66, 313.83, 351.97, 358.72, 319.19, 920.11, 0.8800669708044966
312.0, 0.0972, 0.0672, 12.72, 10.72, 313.82, 351.96, 358.71, 319.18, 920.12, 0.8800669708044966
313.0, 0.0978, 0.0678, 12.78, 10.78, 313.81, 351.95, 358.7, 319.17, 920.13, 0.8800669708044966
314.0, 0.0984, 0.0684, 12.84, 10.84, 313.8, 351.94, 358.69, 319.16, 920.14, 0.8800669708044966
315.0, 0.099, 0.069, 12.9, 10.9, 313.79, 351.93, 358.68, 319.15, 920.15, 0.8800669708044966
316.0, 0.0996, 0.0696, 12.96, 10.96, 313.78, 351.92, 358.67, 319.14, 920.16, 0.8800669708044966
317.0, 0.1002, 0.0702, 13.02, 11.02, 313.77, 351.91, 358.66, 319.13, 920.17, 0.8833195739949047
318.0, 0.1008, 0.0708, 13.08, 11.08, 313.76, 351.9, 358.65, 319.12, 920.18, 0.8833195739949047
319.0, 0.1014, 0.0714, 13.14, 11.14, 313.75, 351.89, 358.64, 319.11, 920.19, 0.8833195739949047
320.0, 0.102, 0.07200000000000001, 13.2, 11.2, 313.74, 351.88, 358.63, 319.1, 920.2, 0.8833195739949047
321.0, 0.1026, 0.0726, 13.26, 11.26, 313.73, 351.87, 358.62, 319.09, 920.21, 0.8833195739949047
322.0, 0.1032, 0.0732, 13.32, 11.32, 313.72, 351.86, 358.61, 319.08, 920.22, 0.8833195739949047
323.0, 0.1038, 0.0738, 13.38, 11.38, 313.71, 351.85, 358.6, 319.07, 920.23, 0.8833195739949047
324.0, 0.1044, 0.0744, 13.44, 11.44, 313.7, 351.84, 358.59, 319.06, 920.24, 0.8833195739949047
325.0, 0.105, 0.075, 13.5, 11.5, 313.69, 351.83, 358.58, 319.05, 920.25, 0.8833195739949047
326.0, 0.1056, 0.0756, 13.56, 11.56, 313.68, 351.82, 358.57, 319.04, 920.26, 0.8858699155194294
327.0, 0.1062, 0.0762, 13.62, 11.62, 313.67, 351.81, 358.56, 319.03, 920.27, 0.8858699155194294
328.0, 0.1068, 0.0768, 13.68, 11.68, 313.66, 351.8, 358.55, 319.02, 920.28, 0.8858699155194294
329.0, 0.1074, 0.0774, 13.74, 11.74, 313.65, 351.79, 358.54, 319.01, 920.29, 0.8858699155194294
330.0, 0.10800000000000001, 0.078, 13.8, 11.8, 313.64, 351.78, 358.53, 319.0, 920.3, 0.8858699155194294
331.0, 0.1086, 0.0786, 13.86, 11.86, 313.63, 351.77, 358.52, 318.99, 920.31, 0.8858699155194294
332.0, 0.1092, 0.0792, 13.92, 11.92, 313.62, 351.76, 358.51, 318.98, 920.32, 0.8830647933552129
333.0, 0.1098, 0.0798, 13.98, 11.98, 313.61, 351.75, 358.5, 318.97, 920.33, 0.8830647933552129
334.0, 0.1104, 0.0804, 14.04, 12.04, 313.6, 351.74, 358.49, 318.96, 920.34, 0.8871111049142746
335.0, 0.111, 0.081, 14.1, 12.1, 313.59, 351.73, 358.48, 318.95, 920.35, 0.8871111049142746
336.0, 0.1116, 0.0816, 14.16, 12.16, 313.58, 351.72, 358.47, 318.94, 920.36, 0.8871111049142746
337.0, 0.1122, 0.0822, 14.22, 12.22, 313.57, 351.71, 358.46, 318.93, 920.37, 0.8871111049142746
338.0, 0.1128, 0.0828, 14.28, 12.28, 313.56, 351.7, 358.45, 318.92, 920.38, 0.8871111049142746
339.0, 0.1134, 0.0834, 14.34, 12.34, 313.55, 351.69, 358.44, 318.91, 920.39, 0.8871111049142746
340.0, 0.114, 0.084, 14.4, 12.4, 313.54, 351.68, 358.43, 318.9, 920.4, 0.8871111049142746
341.0, 0.1146, 0.0846, 14.46, 12.46, 313.53, 351.67, 358.42, 318.89, 920.41, 0.8871111049142746
342.0, 0.1152, 0.0852, 14.52, 12.52, 313.52, 351.66, 358.41, 318.88, 920.42, 0.8871111049142746
343.0, 0.1158, 0.0858, 14.58, 12.58, 313.51, 351.65, 358.4, 318.87, 920.43, 0.8871111049142746
344.0, 0.1164, 0.0864, 14.64, 12.64, 313.5, 351.64, 358.39, 318.86, 920.44, 0.8871111049142746
345.0, 0.11699999999999999, 0.087, 14.7, 12.7, 313.49, 351.63, 358.38, 318.85, 920.45, 0.8871111049142746
346.0, 0.1176, 0.0876, 14.76, 12.76, 313.48, 351.62, 358.37, 318.84, 920.46, 0.8871111049142746
347.0, 0.1182, 0.0882, 14.82, 12.82, 313.47, 351.61, 358.36, 318.83, 920.47, 0.8871111049142746
348.0, 0.1188, 0.0888, 14.88, 12.88, 313.46, 351.6, 358.35, 318.82, 920.48, 0.8871111049142746
349.0, 0.1194, 0.0894, 14.94, 12.94, 313.45, 351.59, 358.34, 318.81, 920.49, 0.8871111049142746
350.0, 0.12, 0.09, 15.0, 13.0, 313.44, 351.58, 358.33, 318.8, 920.5, 0.8871111049142746
351.0, 0.1206, 0.0906, 15.06, 13.06, 313.43, 351.57, 358.32, 318.79, 920.51, 0.8899999999999988
352.0, 0.1212, 0.0912, 15.12, 13.12, 313.42, 351.56, 358.31, 318.78, 920.52, 0.8899999999999988
353.0, 0.1218, 0.0918, 15.18, 13.18, 313.41, 351.55, 358.3, 318.77, 920.53, 0.8899999999999988
354.0, 0.1224, 0.0924, 15.24, 13.24, 313.4, 351.54, 358.29, 318.76, 920.54, 0.8899999999999988
355.0, 0.12300000000000001, 0.09300000000000001, 15.3, 13.3, 313.39, 351.53, 358.28, 318.75, 920.55, 0.8899999999999988
356.0, 0.1236, 0.0936, 15.36, 13.36, 313.38, 351.52, 358.27, 318.74, 920.56, 0.8899999999999988
357.0, 0.1242, 0.0942, 15.42, 13.42, 313.37, 351.51, 358.26, 318.73, 920.57, 0.8899999999999988
358.0, 0.1248, 0.0948, 15.48, 13.48, 313.36, 351.5, 358.25, 318.72, 920.58, 0.8899999999999988
359.0, 0.1254, 0.0954, 15.54, 13.54, 313.35, 351.49, 358.24, 318.71, 920.59, 0.8899999999999988
360.0, 0.126, 0.096, 15.6, 13.6, 313.34, 351.48, 358.23, 318.7, 920.6, 0.8899999999999988
361.0, 0.1266, 0.0966, 15.66, 13.66, 313.33, 351.47, 358.22, 318.69, 920.61, 0.8899999999999988
362.0, 0.1272, 0.0972, 15.72, 13.72, 313.32, 351.46, 358.21, 318.68, 920.62, 0.8899999999999988
363.0, 0.1278, 0.0978, 15.78, 13.78, 313.31, 351.45, 358.2, 318.67, 920.63, 0.8899999999999988
364.0, 0.1284, 0.0984, 15.84, 13.84, 313.3, 351.44, 358.19, 318.66, 920.64, 0.8899999999999988
365.0, 0.129, 0.099, 15.9, 13.9, 313.29, 351.43, 358.18, 318.65, 920.65, 0.8899999999999988
366.0, 0.1296, 0.0996, 15.96, 13.96, 313.28, 351.42, 358.17, 318.64, 920.66, 0.8899999999999988
367.0, 0.1302, 0.1002, 16.02, 14.02, 313.27, 351.41, 358.16, 318.63, 920.67, 0.8899999999999988
368.0, 0.1308, 0.1008, 16.08, 14.08, 313.26, 351.4, 358.15, 318.62, 920.68, 0.8899999999999988
369.0, 0.1314, 0.1014, 16.14, 14.14, 313.25, 351.39, 358.14, 318.61, 920.69, 0.8899999999999988
370.0, 0.132, 0.102, 16.2, 14.2, 313.24, 351.38, 358.13, 318.6, 920.7, 0.8899999999999988
371.0, 0.1326, 0.1026, 16.26, 14.26, 313.23, 351.37, 358.12, 318.59, 920.71, 0.8899999999999988
372.0, 0.1332, 0.1032, 16.32, 14.32, 313.22, 351.36, 358.11, 318.58, 920.72, 0.8899999999999988
373.0, 0.1338, 0.1038, 16.38, 14.38, 313.21, 351.35, 358.1, 318.57, 920.73, 0.8899999999999988
374.0, 0.1344, 0.1044, 16.44, 14.44, 313.2, 351.34, 358.09, 318.56, 920.74, 0.8899999999999988
375.0, 0.135, 0.105, 16.5, 14.5, 313.19, 351.33, 358.08, 318.55, 920.75, 0.8899999999999988
376.0, 0.1356, 0.1056, 16.56, 14.56, 313.18, 351.32, 358.07, 318.54, 920.76, 0.8899999999999988
377.0, 0.1362, 0.1062, 16.62, 14.62, 313.17, 351.31, 358.06, 318.53, 920.77, 0.8899999999999988
378.0, 0.1368, 0.1068, 16.68, 14.68, 313.16, 351.3, 358.05, 318.52, 920.78, 0.8899999999999988
379.0, 0.1374, 0.1074, 16.74, 14.74, 313.15, 351.29, 358.04, 318.51, 920.79, 0.8899999999999988
380.0, 0.138, 0.10800000000000001, 16.8, 14.8, 313.14, 351.28, 358.03, 318.5, 920.8, 0.8899999999999988
381.0, 0.1386, 0.1086, 16.86, 14.86, 313.13, 351.27, 358.02, 318.49, 920.81, 0.8899999999999988
382.0, 0.1392, 0.1092, 16.92, 14.92, 313.12, 351.26, 358.01, 318.48, 920.82, 0.8899999999999988
383.0, 0.1398, 0.1098, 16.98, 14.98, 313.11, 351.25, 358.0, 318.47, 920.83, 0.8899999999999988
384.0, 0.1404, 0.1104, 17.04, 15.04, 313.1, 351.24, 357.99, 318.46, 920.84, 0.897483333333329
385.0, 0.141, 0.111, 17.1, 15.1, 313.09, 351.23, 357.98, 318.45, 920.85, 0.897483333333329
386.0, 0.1416, 0.1116, 17.16, 15.16, 313.08, 351.22, 357.97, 318.44, 920.86, 0.897483333333329
387.0, 0.1422, 0.1122, 17.22, 15.22, 313.07, 351.21, 357.96, 318.43, 920.87, 0.897483333333329
388.0, 0.1428, 0.1128, 17.28, 15.28, 313.06, 351.2, 357.95, 318.42, 920.88, 0.897483333333329
389.0, 0.1434, 0.1134, 17.34, 15.34, 313.05, 351.19, 357.94, 318.41, 920.89, 0.897483333333329
390.0, 0.14400000000000002, 0.114, 17.4, 15.4, 313.04, 351.18, 357.93, 318.4, 920.9, 0.897483333333329
391.0, 0.1446, 0.1146, 17.46, 15.46, 313.03, 351.17, 357.92, 318.39, 920.91, 0.897483333333329
